activity,datetime,hours,notes,client_id,project_id
Meridian Quake,2019-02-10 12:20:00,2.52,,,
Meridian Quake,2019-02-10 14:51:00,0.58,,,
Meridian Quake,2019-02-10 16:44:00,1.35,,,
Meridian Quake,2019-02-10 18:19:00,0.45,,,
Meridian Quake,2019-02-10 21:32:00,2.2,,,
Meridian Quake,2019-02-11 13:05:00,0.83,,,
Meridian Quake,2019-02-11 14:07:00,1.25,,,
Meridian Quake,2019-02-11 16:22:00,0.68,,,
Meridian Quake,2019-02-11 17:36:00,0.83,,,
Meridian Quake,2019-02-11 18:55:00,0.7,,,
Meridian Quake,2019-02-11 19:56:00,1.28,,,
Meridian Quake,2019-02-11 22:50:00,1.78,,,
Meridian Quake,2019-02-12 12:16:00,1.15,,,
Meridian Quake,2019-02-12 13:43:00,0.88,,,
Meridian Quake,2019-02-12 14:50:00,0.58,,,
Meridian Quake,2019-02-12 15:40:00,1.32,,,
Meridian Quake,2019-02-28 16:31:00,1.38,,,
Meridian Quake,2019-03-05 12:19:00,2.75,,,
Meridian Quake,2019-03-06 10:45:00,0.57,,,
Meridian Quake,2019-03-08 11:45:00,0.77,,,
Meridian Quake,2019-03-18 14:32:00,0.8,,,
Meridian Quake,2019-04-08 10:06:00,0.78,,,
Meridian Quake,2019-04-08 11:34:00,2.98,,,
Meridian Quake,2019-04-15 10:11:00,1.73,,,
Meridian Quake,2019-04-15 12:38:00,1.23,,,
Meridian Quake,2019-04-15 14:04:00,1.03,,,
Meridian Quake,2019-04-24 11:47:00,0.25,,,
Meridian Quake,2019-04-24 12:04:00,1.63,,,
Meridian Quake,2019-04-24 15:03:00,2.45,,,
Meridian Quake,2019-04-24 18:16:00,0.73,,,
Meridian Quake,2019-04-24 19:48:00,1.27,,,
Meridian Quake,2019-04-24 22:09:00,0.85,,,
Meridian Quake,2019-04-25 13:57:00,1.22,,,
Meridian Quake,2019-04-25 16:17:00,0.83,,,
Meridian Quake,2019-04-25 17:14:00,1.42,,,
Meridian Quake,2019-04-25 19:32:00,1.62,,,
Meridian Quake,2019-04-26 12:09:00,0.53,,,
Meridian Quake,2019-04-26 14:02:00,1.43,,,
Meridian Quake,2019-04-26 16:00:00,4.48,,,
Meridian Quake,2019-04-27 12:33:00,1.63,,,
Meridian Quake,2019-04-27 17:16:00,1.03,,,
Meridian Quake,2019-04-27 18:54:00,0.55,,,
Meridian Quake,2019-04-29 11:46:00,1.62,,,
Meridian Quake,2019-04-29 13:36:00,2.15,,,
Meridian Quake,2019-04-29 17:12:00,2.62,,,
Meridian Quake,2019-04-29 21:18:00,2.3,,,
Meridian Quake,2019-05-09 10:05:00,2.72,,,
Meridian Quake,2019-05-20 10:49:00,1.5,,,
Meridian Quake,2019-05-20 12:25:00,1.18,,,
Meridian Quake,2019-05-20 14:43:00,0.18,,,
Meridian Quake,2019-05-20 14:56:00,1.05,,,
Meridian Quake,2019-05-20 15:59:00,0.83,,,
Meridian Quake,2019-05-20 16:52:00,0.92,,,
Meridian Quake,2019-05-21 10:08:00,3.07,,,
Meridian Quake,2019-05-21 13:34:00,0.33,,,
Meridian Quake,2019-05-24 12:11:00,1.43,,,
Meridian Quake,2019-05-30 10:20:00,4.28,,,
Meridian Quake,2019-06-03 10:09:00,1.32,,,
Meridian Quake,2019-06-03 11:51:00,1.07,,,
Meridian Quake,2019-06-03 14:31:00,1.52,,,
Meridian Quake,2019-07-05 10:37:00,2.28,,,
Meridian Quake,2019-07-05 13:05:00,0.57,,,
Meridian Quake,2019-07-08 10:05:00,4.7,,,
Meridian Quake,2019-07-12 12:33:00,1.58,,,
Meridian Quake,2019-07-12 16:08:00,2.07,,,
Meridian Quake,2019-07-12 18:32:00,0.42,,,
Meridian Quake,2019-07-13 13:24:00,1.45,,,
Meridian Quake,2019-07-13 15:00:00,0.48,,,
Meridian Quake,2019-07-13 21:22:00,1.3,,,
Meridian Quake,2019-07-13 22:24:00,1.0,,,
Meridian Quake,2019-07-14 14:27:00,1.97,,,
Meridian Quake,2019-07-14 20:38:00,0.83,,,
Meridian Quake,2019-07-14 22:50:00,0.37,,,
Meridian Quake,2019-07-15 12:13:00,2.22,,,
Meridian Quake,2019-07-15 15:22:00,0.88,,,
Meridian Quake,2019-07-15 16:29:00,0.23,,,
Meridian Quake,2019-07-15 17:04:00,1.28,,,
Meridian Quake,2019-07-15 18:45:00,1.07,,,
Meridian Quake,2019-07-16 11:50:00,2.17,,,
Meridian Quake,2019-07-16 14:24:00,0.68,,,
Meridian Quake,2019-07-16 15:42:00,3.77,,,
Meridian Quake,2019-07-17 11:14:00,3.37,,,
Meridian Quake,2019-07-18 13:47:00,1.05,,,
Meridian Quake,2019-07-18 15:29:00,2.15,,,
Meridian Quake,2019-07-19 14:00:00,0.93,,,
Meridian Quake,2019-07-19 16:23:00,2.97,,,
Meridian Quake,2019-07-20 14:42:00,0.92,,,
Meridian Quake,2019-07-20 15:37:00,1.53,,,
Meridian Quake,2019-07-21 11:10:00,1.83,,,
Meridian Quake,2019-07-21 14:20:00,1.42,,,
Meridian Quake,2019-07-23 11:49:00,2.37,,,
Meridian Quake,2019-07-23 16:02:00,2.18,,,
Meridian Quake,2019-07-30 13:13:00,2.0,,,
Meridian Quake,2019-07-30 16:08:00,1.83,,,
Meridian Quake,2019-09-04 11:18:00,4.0,,,
Meridian Quake,2019-09-05 10:09:00,1.07,,,
Meridian Quake,2019-09-05 11:35:00,2.1,,,
Meridian Quake,2019-09-05 15:50:00,0.07,,,
Meridian Quake,2019-09-05 16:04:00,1.0,,,
Meridian Quake,2019-09-24 11:48:00,1.3,,,
Meridian Quake,2019-09-24 13:18:00,0.97,,,
Meridian Quake,2019-09-24 15:28:00,1.25,,,
Meridian Quake,2019-09-24 17:00:00,2.15,,,
Meridian Quake,2019-09-24 21:12:00,1.55,,,
Meridian Quake,2019-09-25 11:26:00,1.92,,,
Meridian Quake,2019-09-25 14:47:00,2.85,,,
Meridian Quake,2019-09-25 18:32:00,1.02,,,
Meridian Quake,2019-09-26 11:17:00,0.57,,,
Meridian Quake,2019-09-26 18:18:00,4.42,,,
Meridian Quake,2019-09-27 17:30:00,1.72,,,
Meridian Quake,2019-09-28 11:50:00,1.92,,,
Meridian Quake,2019-09-28 16:09:00,0.58,,,
Meridian Quake,2019-09-28 17:14:00,1.68,,,
Meridian Quake,2019-09-28 19:02:00,0.55,,,
Meridian Quake,2019-09-28 21:07:00,1.18,,,
Meridian Quake,2019-09-29 11:12:00,1.53,,,
Meridian Quake,2019-09-29 12:59:00,1.08,,,
Meridian Quake,2019-10-02 13:17:00,0.53,,,
Meridian Quake,2019-10-02 16:05:00,0.43,,,
Meridian Quake,2019-10-02 17:17:00,1.13,,,
Meridian Quake,2019-10-03 12:28:00,1.15,,,
Meridian Quake,2019-10-03 14:00:00,2.43,,,
Meridian Quake,2019-10-04 16:32:00,1.02,,,
Meridian Quake,2019-10-07 12:40:00,2.0,,,
Meridian Quake,2019-10-08 11:51:00,0.85,,,
Meridian Quake,2019-10-21 12:32:00,2.47,,,
Meridian Quake,2019-10-21 15:53:00,0.32,,,
Meridian Quake,2019-10-24 14:15:00,0.45,,,
Meridian Quake,2019-10-28 21:53:00,2.1,,,
Meridian Quake,2019-10-29 11:01:00,0.93,,,
Meridian Quake,2019-10-29 18:23:00,0.3,,,
Meridian Quake,2019-10-30 11:21:00,2.57,,,
Meridian Quake,2019-10-30 14:09:00,1.33,,,
Meridian Quake,2019-10-30 16:34:00,0.48,,,
Meridian Quake,2019-11-06 11:08:00,1.87,,,
Meridian Quake,2019-11-06 13:07:00,0.1,,,
Meridian Quake,2019-11-06 14:19:00,0.55,,,
Meridian Quake,2019-11-06 14:56:00,1.6,,,
Meridian Quake,2019-11-12 11:27:00,1.28,,,
Meridian Quake,2019-11-12 13:06:00,0.93,,,
Meridian Quake,2019-11-12 14:50:00,1.63,,,
Meridian Quake,2019-11-12 16:40:00,0.5,,,
Meridian Quake,2019-11-12 17:20:00,0.22,,,
Meridian Quake,2019-11-19 18:20:00,0.8,,,
Meridian Quake,2019-11-19 21:25:00,0.8,,,
Meridian Quake,2019-11-20 12:03:00,3.93,,,
Meridian Quake,2019-11-20 17:44:00,2.22,,,
Meridian Quake,2019-11-20 20:10:00,0.55,,,
Meridian Quake,2019-11-21 12:14:00,0.93,,,
Meridian Quake,2019-11-21 14:24:00,5.15,,,
Meridian Quake,2019-11-21 21:33:00,2.0,,,
Meridian Quake,2019-11-22 11:57:00,1.45,,,
Meridian Quake,2019-11-22 13:34:00,1.15,,,
Meridian Quake,2019-11-22 16:41:00,1.27,,,
Meridian Quake,2019-11-26 10:42:00,2.72,,,
Meridian Quake,2019-11-27 09:52:00,0.42,,,
Meridian Quake,2019-11-27 10:58:00,0.52,,,
Meridian Quake,2019-11-29 11:41:00,0.67,,,
Meridian Quake,2019-12-10 11:59:00,0.4,,,
Meridian Quake,2019-12-10 12:38:00,2.07,,,
Meridian Quake,2019-12-10 14:55:00,1.18,,,
Meridian Quake,2019-12-17 12:14:00,2.4,,,
Meridian Quake,2019-12-17 16:06:00,1.53,,,
Meridian Quake,2019-12-17 17:45:00,0.33,,,
Meridian Quake,2020-01-21 11:30:00,1.6,,,
Meridian Quake,2020-01-21 15:36:00,0.75,,,
Meridian Quake,2020-01-27 11:12:00,1.78,,,
Meridian Quake,2020-01-27 13:06:00,0.45,,,
Meridian Quake,2020-01-27 13:42:00,0.8,,,
Meridian Quake,2020-01-29 10:29:00,2.67,,,
Meridian Quake,2020-02-03 21:17:00,0.42,,,
Meridian Quake,2020-02-03 22:46:00,0.5,,,
Meridian Quake,2020-02-05 10:48:00,2.87,,,
Meridian Quake,2020-02-12 10:55:00,2.08,,,
Meridian Quake,2020-02-12 13:04:00,0.9,,,
Meridian Quake,2020-02-12 14:02:00,0.45,,,
Meridian Quake,2020-02-16 14:55:00,0.98,,,
Meridian Quake,2020-02-16 16:05:00,2.08,,,
Meridian Quake,2020-02-16 21:06:00,2.0,,,
Meridian Quake,2020-02-17 11:46:00,0.42,,,
Meridian Quake,2020-02-17 13:04:00,1.55,,,
Meridian Quake,2020-02-17 15:52:00,2.07,,,
Meridian Quake,2020-02-17 18:07:00,0.88,,,
Meridian Quake,2020-02-17 19:42:00,0.5,,,
Meridian Quake,2020-02-18 15:44:00,1.15,,,
Meridian Quake,2020-02-18 17:53:00,2.3,,,
Meridian Quake,2020-02-18 21:10:00,1.75,,,
Meridian Quake,2020-02-21 10:33:00,1.88,,,
Meridian Quake,2020-02-21 13:04:00,0.55,,,
Meridian Quake,2020-02-22 11:30:00,0.5,,,
Meridian Quake,2020-02-27 12:11:00,1.02,,,
Meridian Quake,2020-03-02 10:13:00,1.9,,,
Meridian Quake,2020-03-02 12:34:00,1.2,,,
Meridian Quake,2020-03-02 13:57:00,0.8,,,
Meridian Quake,2020-03-04 10:33:00,2.45,,,
Meridian Quake,2020-03-04 13:37:00,0.78,,,
Meridian Quake,2020-03-06 12:31:00,1.75,,,
Meridian Quake,2020-03-09 10:12:00,2.62,,,
Meridian Quake,2020-03-09 13:05:00,1.37,,,
Meridian Quake,2020-04-14 10:07:00,1.37,,,
Meridian Quake,2020-04-14 12:20:00,1.63,,,
Meridian Quake,2020-04-14 17:02:00,0.85,,,
Meridian Quake,2020-04-16 12:19:00,0.93,,,
Meridian Quake,2020-04-17 10:43:00,3.0,,,
Meridian Quake,2020-04-17 13:56:00,2.05,,,
Meridian Quake,2020-04-21 11:48:00,5.2,,,
Meridian Quake,2020-04-30 11:38:00,1.63,,,
Meridian Quake,2020-04-30 14:30:00,0.83,,,
Meridian Quake,2020-04-30 16:01:00,1.15,,,
Meridian Quake,2020-05-04 22:18:00,1.1,,,
Meridian Quake,2020-05-06 10:33:00,1.57,,,
Meridian Quake,2020-05-06 12:51:00,0.28,,,
Meridian Quake,2020-05-06 14:05:00,0.38,,,
Meridian Quake,2020-05-14 11:02:00,1.35,,,
Meridian Quake,2020-05-14 12:35:00,1.07,,,
Meridian Quake,2020-05-17 20:48:00,2.0,,,
Meridian Quake,2020-05-18 12:34:00,1.3,,,
Meridian Quake,2020-05-18 17:01:00,1.23,,,
Meridian Quake,2020-05-19 11:00:00,2.83,,,
Meridian Quake,2020-05-19 14:32:00,0.38,,,
Meridian Quake,2020-05-26 10:43:00,2.43,,,
Meridian Quake,2020-05-26 13:28:00,1.22,,,
Meridian Quake,2020-05-29 10:46:00,1.73,,,
Meridian Quake,2020-05-29 12:52:00,1.7,,,
Meridian Quake,2020-06-01 11:20:00,1.3,,,
Meridian Quake,2020-06-02 10:17:00,0.0,,,
Meridian Quake,2020-06-02 21:42:00,0.25,,,
Meridian Quake,2020-06-03 10:41:00,0.73,,,
Meridian Quake,2020-06-05 13:52:00,0.3,,,
Meridian Quake,2020-06-11 13:27:00,2.55,,,
Meridian Quake,2020-06-16 10:51:00,1.53,,,
Meridian Quake,2020-06-16 12:47:00,3.2,,,
Meridian Quake,2020-06-24 11:59:00,2.3,,,
Meridian Quake,2020-06-24 14:43:00,1.22,,,
Meridian Quake,2020-06-30 11:34:00,2.2,,,
Meridian Quake,2020-06-30 13:58:00,1.02,,,
Meridian Quake,2020-06-30 15:28:00,0.37,,,
Meridian Quake,2020-07-01 12:40:00,2.02,,,
Meridian Quake,2020-07-08 12:27:00,1.58,,,
Meridian Quake,2020-07-08 14:09:00,0.55,,,
Meridian Quake,2020-07-08 15:36:00,0.95,,,
Meridian Quake,2020-07-10 11:28:00,3.02,,,
Meridian Quake,2020-07-10 15:08:00,0.63,,,
Meridian Quake,2020-07-15 11:39:00,0.77,,,
Meridian Quake,2020-07-15 13:33:00,2.85,,,
Meridian Quake,2020-07-17 13:16:00,1.78,,,
Meridian Quake,2020-07-20 21:19:00,0.98,,,
Meridian Quake,2020-07-20 22:23:00,0.4,,,
Meridian Quake,2020-07-21 11:59:00,1.38,,,
Meridian Quake,2020-07-21 15:42:00,0.63,,,
Meridian Quake,2020-07-22 10:28:00,2.93,,,
Meridian Quake,2020-07-22 13:45:00,1.03,,,
Meridian Quake,2020-07-22 15:14:00,0.55,,,
Meridian Quake,2020-07-22 17:02:00,1.33,,,
Meridian Quake,2020-07-22 22:38:00,0.7,,,
Meridian Quake,2020-07-24 12:57:00,0.93,,,
Meridian Quake,2020-07-24 15:16:00,1.4,,,
Meridian Quake,2020-07-28 21:30:00,0.82,,,
Meridian Quake,2020-07-29 13:09:00,2.7,,,
Meridian Quake,2020-07-29 16:01:00,0.43,,,
Meridian Quake,2020-07-30 13:30:00,0.67,,,
Meridian Quake,2020-07-30 14:50:00,1.78,,,
Meridian Quake,2020-08-05 10:25:00,4.27,,,
Meridian Quake,2020-08-10 16:47:00,1.07,,,
Meridian Quake,2020-08-11 11:15:00,0.35,,,
Meridian Quake,2020-08-12 12:20:00,0.95,,,
Meridian Quake,2020-08-12 13:28:00,2.67,,,
Meridian Quake,2020-08-14 11:47:00,1.18,,,
Meridian Quake,2020-08-14 13:03:00,1.42,,,
Meridian Quake,2020-08-14 14:37:00,1.38,,,
Meridian Quake,2020-08-17 11:32:00,1.43,,,
Meridian Quake,2020-08-17 13:48:00,1.5,,,
Meridian Quake,2020-08-17 15:47:00,1.83,,,
Meridian Quake,2020-08-18 11:50:00,0.82,,,
Meridian Quake,2020-08-26 13:24:00,2.98,,,
Meridian Quake,2020-08-28 11:20:00,6.03,,,
Meridian Quake,2020-08-31 14:45:00,0.52,,,
Meridian Quake,2020-08-31 17:37:00,2.27,,,
Meridian Quake,2020-09-25 12:43:00,4.12,,,
Meridian Quake,2020-09-30 14:55:00,2.82,,,
Meridian Quake,2020-10-07 12:06:00,2.4,,,
Meridian Quake,2020-10-07 14:59:00,0.98,,,
Meridian Quake,2020-10-07 16:28:00,1.28,,,
Meridian Quake,2020-10-09 12:17:00,1.72,,,
Meridian Quake,2020-10-09 14:15:00,3.87,,,
Meridian Quake,2020-10-14 12:58:00,2.17,,,
Meridian Quake,2020-10-14 16:09:00,1.38,,,
Meridian Quake,2020-10-16 12:17:00,0.55,,,
Meridian Quake,2020-10-16 12:57:00,1.48,,,
Meridian Quake,2020-10-16 14:39:00,0.95,,,
Meridian Quake,2020-10-21 09:24:00,1.13,,,
Meridian Quake,2020-10-21 11:16:00,1.9,,,
Meridian Quake,2020-10-21 13:22:00,0.57,,,
Meridian Quake,2020-10-23 12:21:00,2.55,,,
Meridian Quake,2020-10-23 15:22:00,2.83,,,
Meridian Quake,2020-10-23 23:51:00,1.12,,,
Meridian Quake,2020-10-28 10:58:00,2.65,,,
Meridian Quake,2020-10-28 14:58:00,2.03,,,
Meridian Quake,2020-11-04 11:49:00,3.07,,,
Meridian Quake,2020-11-04 15:53:00,1.62,,,
Meridian Quake,2020-11-06 12:44:00,2.45,,,
Meridian Quake,2020-11-06 15:32:00,2.45,,,
Meridian Quake,2020-11-11 10:17:00,0.45,,,
Meridian Quake,2020-11-11 15:46:00,1.75,,,
Meridian Quake,2020-11-13 11:52:00,2.92,,,
Meridian Quake,2020-11-13 15:49:00,0.22,,,
Meridian Quake,2020-11-18 10:46:00,4.0,,,
Meridian Quake,2020-11-18 14:53:00,0.35,,,
Meridian Quake,2020-11-18 16:06:00,0.73,,,
Meridian Quake,2020-11-18 17:30:00,1.62,,,
Meridian Quake,2020-11-20 10:39:00,1.67,,,
Meridian Quake,2020-11-23 12:01:00,1.3,,,
Meridian Quake,2020-11-23 14:56:00,0.68,,,
Meridian Quake,2020-11-25 11:00:00,1.5,,65,60
Meridian Quake,2020-11-25 12:42:00,0.68,,65,60
Meridian Quake,2020-11-25 13:48:00,0.12,,65,60
Meridian Quake,2020-11-25 14:35:00,0.2,,65,60
Meridian Quake,2020-11-25 15:25:00,1.73,,,
Meridian Quake,2020-12-02 11:35:00,2.3,,,
Meridian Quake,2020-12-02 14:14:00,3.92,,,
Meridian Quake,2020-12-04 11:46:00,2.77,,,
Meridian Quake,2020-12-04 15:03:00,0.52,,,
Meridian Quake,2020-12-04 17:56:00,1.45,,65,61
Meridian Quake,2020-12-04 19:33:00,2.77,,65,61
Meridian Quake,2020-12-05 12:06:00,0.7,,65,61
Meridian Quake,2020-12-05 13:39:00,0.6,,65,61
Meridian Quake,2020-12-09 12:07:00,1.43,,65,61
Meridian Quake,2020-12-09 13:45:00,1.08,,,
Meridian Quake,2020-12-09 15:10:00,1.15,,,
Meridian Quake,2020-12-09 17:43:00,0.28,,,
Meridian Quake,2020-12-11 11:14:00,1.25,,,
Meridian Quake,2020-12-11 12:45:00,1.25,,,
Meridian Quake,2020-12-11 15:00:00,2.28,,,
Meridian Quake,2020-12-16 11:09:00,1.88,,65,60
Meridian Quake,2020-12-18 12:23:00,0.58,,,
Meridian Quake,2020-12-18 14:23:00,1.07,,,
Meridian Quake,2021-01-06 11:27:00,2.07,,,
Meridian Quake,2021-01-06 15:09:00,1.15,,,
Meridian Quake,2021-01-06 16:59:00,1.3,,65,61
Meridian Quake,2021-01-07 17:33:00,2.1,,,
Meridian Quake,2021-01-08 11:42:00,0.37,,,
Meridian Quake,2021-01-08 14:30:00,2.02,,,
Meridian Quake,2021-01-08 17:24:00,0.5,,,
Meridian Quake,2021-01-13 12:10:00,0.52,,,
Meridian Quake,2021-01-13 12:55:00,1.52,,,
Meridian Quake,2021-01-13 14:40:00,0.93,,,
Meridian Quake,2021-01-13 17:27:00,0.12,,,
Meridian Quake,2021-01-13 17:50:00,2.22,,,
Meridian Quake,2021-01-13 21:39:00,0.75,,,
Meridian Quake,2021-01-15 11:37:00,3.15,,,
Meridian Quake,2021-01-19 10:31:00,0.88,,,
Meridian Quake,2021-01-19 11:50:00,1.13,,,
Meridian Quake,2021-01-19 13:27:00,0.8,,,
Meridian Quake,2021-01-19 18:14:00,1.4,,,
Meridian Quake,2021-01-20 11:12:00,1.03,,,
Meridian Quake,2021-01-20 12:30:00,2.23,,,
Meridian Quake,2021-01-22 12:05:00,2.3,,65,61
Meridian Quake,2021-01-22 14:43:00,2.0,,65,61
Meridian Quake,2021-01-22 17:58:00,1.18,,65,61
Meridian Quake,2021-01-25 15:02:00,1.2,,65,61
Meridian Quake,2021-01-25 18:11:00,1.57,,65,61
Meridian Quake,2021-01-25 19:54:00,0.07,,65,61
Meridian Quake,2021-01-27 09:59:00,1.78,,,
Meridian Quake,2021-01-27 12:01:00,1.05,,65,60
Meridian Quake,2021-01-27 13:49:00,1.27,,65,60
Meridian Quake,2021-01-27 17:15:00,1.5,,,
Meridian Quake,2021-01-29 10:45:00,2.78,,,
Meridian Quake,2021-01-29 14:22:00,1.83,,,
Meridian Quake,2021-01-29 16:36:00,1.42,,,
Meridian Quake,2021-02-02 13:15:00,0.2,,,
Meridian Quake,2021-02-02 13:56:00,0.15,,,
Meridian Quake,2021-02-03 10:35:00,1.92,,,
Meridian Quake,2021-02-03 13:07:00,1.48,,,
Meridian Quake,2021-02-03 15:24:00,0.07,,,
Meridian Quake,2021-02-03 15:43:00,0.18,,,
Meridian Quake,2021-02-03 16:08:00,1.43,,,
Meridian Quake,2021-02-03 17:47:00,0.87,,,
Meridian Quake,2021-02-05 10:34:00,0.2,,,
Meridian Quake,2021-02-05 11:20:00,1.5,,,
Meridian Quake,2021-02-05 13:00:00,0.38,,,
Meridian Quake,2021-02-05 14:54:00,1.92,,,
Meridian Quake,2021-02-10 11:25:00,1.13,,,
Meridian Quake,2021-02-10 12:49:00,1.88,,,
Meridian Quake,2021-02-10 16:07:00,1.88,,,
Meridian Quake,2021-02-12 12:26:00,1.77,,,
Meridian Quake,2021-02-12 14:58:00,0.32,,,
Meridian Quake,2021-02-12 16:45:00,2.3,,,
Meridian Quake,2021-02-16 11:38:00,0.92,,,
Meridian Quake,2021-02-16 13:00:00,1.72,,,
Meridian Quake,2021-02-16 15:54:00,1.22,,,
Meridian Quake,2021-02-17 11:14:00,0.97,,,
Meridian Quake,2021-02-17 12:35:00,0.32,,,
Meridian Quake,2021-02-17 13:19:00,0.32,,,
Meridian Quake,2021-02-17 14:17:00,0.62,,,
Meridian Quake,2021-02-17 15:06:00,0.42,,,
Meridian Quake,2021-02-17 16:15:00,0.1,,,
Meridian Quake,2021-02-17 16:40:00,1.53,,,
Meridian Quake,2021-02-23 22:50:00,0.17,,,
Meridian Quake,2021-02-24 11:08:00,1.37,,,
Meridian Quake,2021-02-24 12:48:00,2.2,,,
Meridian Quake,2021-02-24 15:52:00,1.37,,,
Meridian Quake,2021-02-26 13:27:00,0.7,,,
Meridian Quake,2021-02-26 15:28:00,1.53,,,
Meridian Quake,2021-02-26 19:36:00,0.23,,,
Meridian Quake,2021-03-09 10:54:00,0.17,,,
Meridian Quake,2021-03-10 12:00:00,2.35,,,
Meridian Quake,2021-03-10 15:02:00,2.53,,,
Meridian Quake,2021-03-10 19:54:00,2.2,,,
Meridian Quake,2021-03-12 10:52:00,3.45,,,
Meridian Quake,2021-03-12 15:20:00,1.33,,,
Meridian Quake,2021-03-12 17:04:00,1.27,,,
Meridian Quake,2021-03-15 17:29:00,0.6,,,
Meridian Quake,2021-03-15 18:08:00,1.37,,,
Meridian Quake,2021-03-15 20:01:00,0.55,,,
Meridian Quake,2021-03-16 10:23:00,1.1,,,
Meridian Quake,2021-03-16 11:50:00,0.77,,,
Meridian Quake,2021-03-16 12:47:00,0.1,,,
Meridian Quake,2021-03-17 11:25:00,2.75,,,
Meridian Quake,2021-03-17 14:21:00,0.4,,,
Meridian Quake,2021-03-17 16:13:00,3.4,,,
Meridian Quake,2021-03-18 13:00:00,1.98,,,
Meridian Quake,2021-03-18 16:04:00,1.1,,,
Meridian Quake,2021-03-18 17:55:00,0.35,,,
Meridian Quake,2021-03-31 10:10:00,1.82,,,
Meridian Quake,2021-03-31 12:55:00,0.93,,,
Meridian Quake,2021-03-31 14:33:00,0.8,,,
Meridian Quake,2021-04-02 11:30:00,3.48,,,
Meridian Quake,2021-04-02 15:34:00,1.93,,,
Meridian Quake,2021-04-07 11:24:00,2.87,,,
Meridian Quake,2021-04-07 14:58:00,2.63,,,
Meridian Quake,2021-04-08 09:53:00,0.28,,,
Meridian Quake,2021-04-08 12:28:00,0.17,,,
Meridian Quake,2021-04-09 12:35:00,1.47,,,
Meridian Quake,2021-04-09 14:40:00,0.35,,,
Meridian Quake,2021-04-09 15:40:00,1.0,,,
Meridian Quake,2021-04-09 16:47:00,2.03,,,
Meridian Quake,2021-04-14 11:12:00,0.68,,,
Meridian Quake,2021-04-14 11:57:00,2.4,,,
Meridian Quake,2021-04-14 15:08:00,0.43,,,
Meridian Quake,2021-04-14 16:41:00,2.05,,,
Meridian Quake,2021-04-14 18:59:00,0.37,,,
Meridian Quake,2021-04-16 10:23:00,2.53,,,
Meridian Quake,2021-04-16 13:10:00,1.58,,,
Meridian Quake,2021-04-19 17:37:00,0.48,,,
Meridian Quake,2021-04-20 15:51:00,0.78,,,
Meridian Quake,2021-04-21 11:03:00,1.07,,,
Meridian Quake,2021-04-21 12:55:00,3.43,,,
Meridian Quake,2021-04-21 17:13:00,1.22,,,
Meridian Quake,2021-04-23 12:48:00,5.57,,,
Meridian Quake,2021-04-23 20:35:00,1.55,,,
Meridian Quake,2021-04-28 11:34:00,1.95,,,
Meridian Quake,2021-04-28 13:50:00,2.57,,,
Meridian Quake,2021-04-30 11:24:00,0.5,,,
Meridian Quake,2021-04-30 12:10:00,1.58,,,
Meridian Quake,2021-05-04 14:37:00,0.28,,,
Meridian Quake,2021-05-11 21:40:00,2.02,,,
Meridian Quake,2021-05-12 00:06:00,0.77,,,
Meridian Quake,2021-05-12 11:10:00,0.68,,,
Meridian Quake,2021-05-12 12:00:00,2.22,,,
Meridian Quake,2021-05-12 14:58:00,1.75,,,
Meridian Quake,2021-05-13 13:20:00,0.62,,,
Meridian Quake,2021-05-14 12:49:00,1.0,,,
Meridian Quake,2021-05-14 21:05:00,0.67,,,
Meridian Quake,2021-05-19 11:00:00,1.35,,,
Meridian Quake,2021-05-19 12:43:00,1.18,,,
Meridian Quake,2021-05-19 14:06:00,2.02,,,
Meridian Quake,2021-05-21 11:21:00,2.82,,,
Meridian Quake,2021-05-21 15:53:00,1.28,,,
Meridian Quake,2021-05-26 11:12:00,1.73,,,
Meridian Quake,2021-05-26 13:08:00,1.12,,,
Meridian Quake,2021-05-26 14:43:00,0.52,,,
Meridian Quake,2021-05-26 15:33:00,1.82,,,
Meridian Quake,2021-05-27 22:49:00,0.67,,,
Meridian Quake,2021-05-28 09:10:00,0.37,,,
Meridian Quake,2021-05-28 09:41:00,0.57,,,
Meridian Quake,2021-05-28 10:41:00,1.58,,,
Meridian Quake,2021-05-28 12:46:00,1.4,,,
Meridian Quake,2021-05-28 14:20:00,0.22,,,
Meridian Quake,2021-06-01 11:10:00,2.15,,,
Meridian Quake,2021-06-01 13:21:00,0.93,,,
Meridian Quake,2021-06-01 15:00:00,1.07,,,
Meridian Quake,2021-06-07 11:12:00,1.78,,,
Meridian Quake,2021-06-07 14:07:00,2.22,,,
Meridian Quake,2021-06-07 18:04:00,1.08,,,
Meridian Quake,2021-06-08 09:59:00,0.83,,,
Meridian Quake,2021-06-08 14:04:00,2.25,,,
Meridian Quake,2021-06-08 17:15:00,0.7,,,
Meridian Quake,2021-06-09 11:17:00,1.8,,,
Meridian Quake,2021-06-09 13:30:00,2.07,,,
Meridian Quake,2021-06-09 17:40:00,0.48,,,
Meridian Quake,2021-06-09 19:45:00,0.5,,,
Meridian Quake,2021-06-09 21:00:00,1.58,,,
Meridian Quake,2021-06-10 10:34:00,2.15,,,
Meridian Quake,2021-06-10 12:49:00,2.45,,,
Meridian Quake,2021-06-10 16:13:00,0.15,,,
Meridian Quake,2021-06-10 17:10:00,2.67,,,
Meridian Quake,2021-06-10 20:26:00,2.63,,,
