activity,datetime,hours,notes,client_id,project_id
Client Production,2022-05-16 12:04:00,1.1,,31.0,133.0
Client Production,2022-05-16 17:43:00,1.58,,31.0,133.0
Client Production,2022-05-16 20:22:00,1.15,,31.0,133.0
Client Production,2022-05-17 12:50:00,0.17,,31.0,133.0
Client Production,2022-05-17 13:32:00,0.83,,7.0,108.0
Client Production,2022-05-17 14:45:00,0.2,,7.0,110.0
Client Production,2022-05-17 15:16:00,0.73,,31.0,133.0
Client Production,2022-05-18 10:24:00,0.35,,7.0,110.0
Client Production,2022-05-18 13:13:00,0.2,,79.0,83.0
Client Production,2022-05-18 13:36:00,0.28,,7.0,110.0
Client Production,2022-05-18 16:01:00,1.97,,79.0,83.0
Client Production,2022-05-18 18:50:00,1.05,,79.0,83.0
Client Production,2022-05-19 15:50:00,0.47,,7.0,109.0
Client Production,2022-05-19 16:33:00,1.1,,7.0,109.0
Client Production,2022-05-25 22:06:00,0.52,,79.0,83.0
Client Production,2022-05-25 23:12:00,1.02,,79.0,83.0
Client Production,2022-06-09 21:01:00,0.28,,42.0,97.0
Client Production,2022-06-23 22:47:00,0.55,,41.0,131.0
Client Production,2022-06-27 16:29:00,0.88,,41.0,131.0
Client Production,2022-06-27 17:47:00,1.47,,41.0,131.0
Client Production,2022-06-30 10:32:00,0.53,,7.0,109.0
Client Production,2022-06-30 14:14:00,0.08,,7.0,109.0
Client Production,2022-06-30 14:32:00,0.75,,41.0,131.0
Client Production,2022-07-01 10:28:00,0.75,,41.0,131.0
Client Production,2022-07-02 15:42:00,1.23,,41.0,131.0
Client Production,2022-07-05 15:12:00,0.63,,7.0,111.0
Client Production,2022-07-05 16:01:00,0.07,,7.0,111.0
Client Production,2022-07-05 16:19:00,0.77,,7.0,111.0
Client Production,2022-07-05 18:56:00,3.02,,7.0,111.0
Client Production,2022-07-06 14:19:00,0.33,,36.0,124.0
Client Production,2022-07-06 15:20:00,1.13,,76.0,93.0
Client Production,2022-07-06 17:43:00,0.98,,76.0,93.0
Client Production,2022-07-07 11:05:00,0.25,,41.0,131.0
Client Production,2022-07-07 11:30:00,1.05,,41.0,131.0
Client Production,2022-07-07 14:18:00,0.8,,41.0,131.0
Client Production,2022-07-07 15:15:00,0.52,,41.0,131.0
Client Production,2022-07-07 19:08:00,1.35,,89.0,17.0
Client Production,2022-07-08 18:09:00,0.85,,89.0,17.0
Client Production,2022-07-08 22:40:00,1.0,,89.0,17.0
Client Production,2022-07-09 12:05:00,2.97,,89.0,17.0
Client Production,2022-07-10 14:47:00,0.67,,41.0,131.0
Client Production,2022-07-11 22:28:00,1.42,,41.0,131.0
Client Production,2022-07-12 08:30:00,1.95,,7.0,109.0
Client Production,2022-07-12 10:32:00,0.08,,7.0,109.0
Client Production,2022-07-12 10:48:00,1.18,,7.0,109.0
Client Production,2022-07-13 12:08:00,0.68,,7.0,109.0
Client Production,2022-07-13 14:33:00,0.63,,7.0,109.0
Client Production,2022-07-13 17:22:00,1.37,,7.0,111.0
Client Production,2022-07-19 12:15:00,0.68,,7.0,109.0
Client Production,2022-07-19 13:25:00,0.32,,7.0,112.0
Client Production,2022-07-19 16:59:00,1.52,,41.0,131.0
Client Production,2022-07-21 10:12:00,1.68,,7.0,111.0
Client Production,2022-07-21 12:00:00,0.17,,7.0,109.0
Client Production,2022-07-21 15:38:00,1.37,,41.0,131.0
Client Production,2022-07-22 10:20:00,0.42,,41.0,131.0
Client Production,2022-07-22 15:32:00,0.7,,41.0,131.0
Client Production,2022-07-22 16:33:00,0.25,,41.0,131.0
Client Production,2022-07-22 17:13:00,0.53,,41.0,131.0
Client Production,2022-07-24 22:17:00,1.57,,41.0,131.0
Client Production,2022-07-25 10:30:00,1.33,,41.0,131.0
Client Production,2022-07-25 16:56:00,0.07,,7.0,111.0
Client Production,2022-07-26 23:28:00,1.32,,41.0,131.0
Client Production,2022-07-27 10:22:00,0.03,,41.0,131.0
Client Production,2022-07-27 10:26:00,0.17,,41.0,131.0
Client Production,2022-07-28 14:31:00,0.37,,41.0,131.0
Client Production,2022-07-28 19:13:00,0.53,,7.0,111.0
Client Production,2022-07-28 20:50:00,1.5,,41.0,131.0
Client Production,2022-07-29 13:11:00,0.3,,41.0,131.0
Client Production,2022-07-29 21:50:00,0.03,,7.0,111.0
Client Production,2022-07-31 11:17:00,0.52,,41.0,131.0
Client Production,2022-08-02 17:10:00,0.9,,89.0,12.0
Client Production,2022-08-05 09:30:00,0.4,,41.0,131.0
Client Production,2022-08-10 11:11:00,0.95,,7.0,112.0
Client Production,2022-08-10 12:59:00,0.63,,7.0,112.0
Client Production,2022-08-10 13:55:00,2.08,,7.0,112.0
Client Production,2022-08-11 12:01:00,1.78,,7.0,112.0
Client Production,2022-08-11 18:45:00,1.08,,89.0,14.0
Client Production,2022-08-18 10:04:00,1.2,,42.0,97.0
Client Production,2022-08-18 11:33:00,1.03,,42.0,97.0
Client Production,2022-08-18 15:12:00,0.03,,42.0,97.0
Client Production,2022-08-19 18:50:00,1.03,,76.0,93.0
Client Production,2022-08-21 12:11:00,0.08,,7.0,112.0
Client Production,2022-08-23 20:52:00,0.55,,41.0,131.0
Client Production,2022-08-24 16:37:00,0.15,,42.0,97.0
Client Production,2022-08-30 14:13:00,0.57,,7.0,113.0
Client Production,2022-08-30 15:53:00,1.27,,7.0,113.0
Client Production,2022-08-30 17:25:00,0.7,,7.0,113.0
Client Production,2022-08-30 19:07:00,0.47,,7.0,113.0
Client Production,2022-08-30 21:03:00,0.5,,7.0,113.0
Client Production,2022-08-30 22:59:00,0.63,,7.0,113.0
Client Production,2022-09-02 11:46:00,0.18,,41.0,131.0
Client Production,2022-09-02 12:22:00,0.55,,41.0,131.0
Client Production,2022-09-02 15:27:00,0.5,,41.0,131.0
Client Production,2022-09-07 12:35:00,0.35,,7.0,112.0
Client Production,2022-09-07 13:31:00,1.23,,7.0,112.0
Client Production,2022-09-07 15:03:00,0.62,,7.0,112.0
Client Production,2022-09-07 18:50:00,1.13,,7.0,112.0
Client Production,2022-09-08 20:13:00,0.47,,7.0,113.0
Client Production,2022-09-12 20:45:00,1.18,,7.0,113.0
Client Production,2022-09-14 11:48:00,0.75,,79.0,83.0
Client Production,2022-09-14 13:07:00,0.82,,79.0,83.0
Client Production,2022-09-14 16:13:00,0.72,,7.0,111.0
Client Production,2022-09-14 17:28:00,0.7,,7.0,111.0
Client Production,2022-09-15 18:15:00,0.83,,7.0,111.0
Client Production,2022-09-19 15:00:00,0.88,,7.0,111.0
Client Production,2022-09-19 16:05:00,0.32,,7.0,111.0
Client Production,2022-09-20 11:10:00,2.48,,7.0,111.0
Client Production,2022-09-20 14:00:00,0.63,,7.0,111.0
Client Production,2022-09-20 14:54:00,1.0,,7.0,111.0
Client Production,2022-09-21 10:00:00,0.78,,7.0,111.0
Client Production,2022-09-22 13:32:00,0.37,,55.0,30.0
Client Production,2022-09-26 17:59:00,2.62,,55.0,30.0
Client Production,2022-09-26 22:47:00,1.2,,55.0,30.0
Client Production,2022-09-27 00:01:00,0.1,,55.0,30.0
Client Production,2022-09-27 15:07:00,2.25,,7.0,113.0
Client Production,2022-09-28 10:34:00,2.75,,7.0,113.0
Client Production,2022-09-28 15:22:00,0.38,,7.0,113.0
Client Production,2022-10-03 10:55:00,1.17,,7.0,111.0
Client Production,2022-10-03 14:21:00,1.5,,7.0,111.0
Client Production,2022-10-04 12:05:00,0.28,,7.0,111.0
Client Production,2022-10-04 12:29:00,0.5,,7.0,113.0
Client Production,2022-10-04 14:36:00,0.17,,55.0,30.0
Client Production,2022-10-04 14:57:00,0.57,,55.0,30.0
Client Production,2022-10-04 15:59:00,0.6,,66.0,134.0
Client Production,2022-10-07 15:19:00,0.5,,7.0,114.0
Client Production,2022-10-07 16:42:00,2.13,,7.0,114.0
Client Production,2022-10-10 21:03:00,0.62,,79.0,83.0
Client Production,2022-10-21 18:04:00,1.73,,79.0,83.0
Client Production,2022-10-27 13:51:00,0.9,,79.0,83.0
Client Production,2022-10-27 15:51:00,1.15,,7.0,114.0
Client Production,2022-11-01 14:13:00,0.75,,7.0,114.0
Client Production,2022-11-01 17:27:00,0.83,,7.0,114.0
Client Production,2022-11-01 22:07:00,1.25,,79.0,83.0
Client Production,2022-11-02 13:03:00,0.27,,30.0,20.0
Client Production,2022-11-02 13:37:00,0.37,,30.0,20.0
Client Production,2022-11-03 14:07:00,0.67,,7.0,112.0
Client Production,2022-11-07 16:23:00,1.02,,30.0,20.0
Client Production,2022-11-07 18:11:00,0.27,,30.0,20.0
Client Production,2022-11-07 19:14:00,0.38,,30.0,20.0
Client Production,2022-11-08 12:32:00,0.03,,30.0,20.0
Client Production,2022-11-08 12:42:00,2.0,,30.0,20.0
Client Production,2022-11-08 17:11:00,1.73,,30.0,20.0
Client Production,2022-11-08 21:18:00,0.55,,30.0,20.0
Client Production,2022-11-08 22:35:00,0.85,,30.0,20.0
Client Production,2022-11-09 13:32:00,0.28,,7.0,114.0
Client Production,2022-11-14 09:06:00,1.13,,7.0,114.0
Client Production,2022-11-14 11:24:00,0.55,,7.0,114.0
Client Production,2022-11-14 12:52:00,0.9,,7.0,114.0
Client Production,2022-11-14 14:12:00,0.53,,7.0,114.0
Client Production,2022-11-14 16:44:00,0.25,,7.0,114.0
Client Production,2022-11-15 12:55:00,0.27,,7.0,114.0
Client Production,2022-11-15 14:45:00,0.17,,30.0,20.0
Client Production,2022-11-16 08:56:00,2.38,,42.0,97.0
Client Production,2022-11-16 11:49:00,0.1,,42.0,97.0
Client Production,2022-11-16 13:00:00,0.93,,42.0,97.0
Client Production,2022-11-16 14:05:00,0.55,,42.0,97.0
Client Production,2022-11-16 14:59:00,0.62,,42.0,97.0
Client Production,2022-11-22 16:23:00,0.18,,55.0,30.0
Client Production,2022-11-23 14:58:00,0.75,,30.0,20.0
Client Production,2022-12-05 08:49:00,0.93,,6.0,136.0
Client Production,2022-12-05 10:00:00,0.63,,6.0,136.0
Client Production,2022-12-05 11:20:00,1.55,,6.0,136.0
Client Production,2022-12-05 13:35:00,1.8,,6.0,136.0
Client Production,2022-12-05 16:47:00,3.15,,6.0,136.0
Client Production,2022-12-05 20:10:00,0.33,,6.0,136.0
Client Production,2022-12-08 14:04:00,1.42,,30.0,20.0
Client Production,2022-12-08 16:24:00,1.35,,30.0,20.0
Client Production,2022-12-08 21:28:00,0.28,,30.0,20.0
Client Production,2022-12-08 23:50:00,0.67,,30.0,20.0
Client Production,2022-12-12 16:56:00,0.6,,30.0,20.0
Client Production,2022-12-13 13:51:00,0.08,,7.0,111.0
Client Production,2022-12-20 15:45:00,0.98,,42.0,97.0
Client Production,2022-11-18 17:12:00,0.63,,52.0,135.0
Client Production,2022-11-28 14:17:00,0.33,,52.0,135.0
Client Production,2022-11-29 09:21:00,0.8,,52.0,135.0
Client Production,2022-11-29 10:41:00,0.63,,52.0,135.0
Client Production,2022-11-29 11:48:00,1.15,,52.0,135.0
Client Production,2022-11-29 14:42:00,1.03,,52.0,135.0
Client Production,2022-11-29 16:01:00,0.35,,52.0,135.0
Client Production,2022-12-09 13:13:00,0.55,,52.0,135.0
Client Production,2022-12-09 14:11:00,0.63,,52.0,135.0
Client Production,2022-12-09 16:25:00,1.55,,52.0,135.0
Client Production,2022-12-13 19:15:00,0.73,,52.0,135.0
Client Production,2022-12-13 21:34:00,1.18,,52.0,135.0
Client Production,2022-12-13 22:50:00,0.15,,52.0,135.0
Client Production,2022-12-14 11:59:00,1.3,,52.0,135.0
Client Production,2022-12-14 14:41:00,2.17,,52.0,135.0
Client Production,2022-12-14 20:16:00,0.75,,52.0,135.0
Client Production,2022-12-15 17:58:00,0.92,,52.0,135.0
Client Production,2022-12-15 19:57:00,0.28,,52.0,135.0
Client Production,2022-12-15 20:34:00,1.22,,52.0,135.0
Client Production,2022-12-21 10:36:00,0.68,,42.0,97.0
Client Production,2022-12-21 11:22:00,0.17,,42.0,97.0
Client Production,2022-12-21 11:33:00,0.27,,42.0,97.0
Client Production,2022-12-23 09:00:00,0.6,,42.0,97.0
Client Production,2022-12-23 10:09:00,0.3,,42.0,97.0
Client Production,2023-01-02 10:18:00,1.05,,30.0,20.0
Client Production,2023-01-02 12:13:00,1.13,,30.0,20.0
Client Production,2023-01-02 13:30:00,0.35,,30.0,20.0
Client Production,2023-01-02 14:09:00,1.8,,30.0,20.0
Client Production,2023-01-03 17:10:00,1.78,,6.0,136.0
Client Production,2023-01-03 19:05:00,0.77,,6.0,136.0
Client Production,2023-01-03 21:48:00,1.37,,6.0,136.0
Client Production,2023-01-04 15:14:00,2.12,,6.0,136.0
Client Production,2023-01-04 19:51:00,0.45,,6.0,136.0
Client Production,2023-01-04 20:30:00,1.48,,6.0,136.0
Client Production,2023-01-05 11:21:00,4.03,,6.0,136.0
Client Production,2023-01-05 15:52:00,1.28,,6.0,136.0
Client Production,2023-01-05 18:14:00,1.25,,6.0,136.0
Client Production,2023-01-06 11:20:00,2.65,,6.0,136.0
Client Production,2023-01-06 14:25:00,1.58,,6.0,136.0
Client Production,2023-01-06 16:19:00,1.3,,6.0,136.0
Client Production,2023-01-08 14:50:00,2.35,,18.0,48.0
Client Production,2023-01-08 18:49:00,1.85,,18.0,48.0
Client Production,2023-01-08 20:43:00,0.52,,18.0,48.0
Client Production,2022-12-30 20:16:00,3.72,,18.0,48.0
Client Production,2023-01-09 17:00:00,0.3,,52.0,135.0
Client Production,2023-01-09 20:01:00,2.12,,52.0,135.0
Client Production,2023-01-09 22:12:00,0.45,,52.0,135.0
Client Production,2023-01-11 12:50:00,0.25,,7.0,114.0
Client Production,2023-01-11 21:06:00,0.05,,7.0,114.0
Client Production,2023-01-12 12:38:00,0.47,,7.0,114.0
Client Production,2023-01-12 13:57:00,0.42,,7.0,114.0
Client Production,2023-01-12 14:35:00,0.68,,7.0,114.0
Client Production,2023-01-12 17:19:00,0.88,,7.0,114.0
Client Production,2023-01-15 14:52:00,0.78,,30.0,20.0
Client Production,2023-01-17 11:08:00,1.02,,7.0,114.0
Client Production,2023-01-17 12:14:00,0.23,,7.0,114.0
Client Production,2023-01-17 22:18:00,0.65,,6.0,136.0
Client Production,2023-01-18 13:48:00,0.43,,18.0,48.0
Client Production,2023-01-18 16:10:00,1.3,,18.0,48.0
Client Production,2023-01-20 16:00:00,0.82,,18.0,48.0
Client Production,2023-01-24 22:36:00,0.48,,18.0,48.0
Client Production,2023-01-26 13:10:00,1.52,,18.0,48.0
Client Production,2023-01-26 16:41:00,0.77,,18.0,48.0
Client Production,2023-01-26 19:25:00,0.1,,18.0,48.0
Client Production,2023-01-26 21:22:00,1.05,,18.0,48.0
Client Production,2023-01-30 16:12:00,1.22,,18.0,48.0
Client Production,2023-01-30 17:32:00,0.32,,18.0,48.0
Client Production,2023-01-30 18:18:00,0.12,,18.0,48.0
Client Production,2023-01-30 18:46:00,1.57,,18.0,48.0
Client Production,2023-01-30 22:15:00,1.1,,18.0,48.0
Client Production,2023-01-31 17:19:00,1.3,,18.0,48.0
Client Production,2023-02-01 15:37:00,1.12,,7.0,113.0
Client Production,2023-02-02 18:45:00,0.8,,42.0,97.0
Client Production,2023-02-02 20:43:00,1.25,,42.0,97.0
Client Production,2023-02-02 22:13:00,0.35,,42.0,97.0
Client Production,2023-02-02 22:41:00,0.15,,42.0,97.0
Client Production,2023-02-10 14:01:00,3.02,,52.0,135.0
Client Production,2023-02-14 11:35:00,0.12,,52.0,135.0
Client Production,2023-02-14 13:03:00,1.07,,52.0,135.0
Client Production,2023-02-14 14:47:00,0.45,,52.0,135.0
Client Production,2023-02-14 15:49:00,1.18,,52.0,135.0
Client Production,2023-02-14 17:11:00,0.65,,52.0,135.0
Client Production,2023-02-22 13:40:00,0.5,,52.0,135.0
Admin,2016-11-23 09:51:00,0.5,,,
Admin,2016-11-23 14:13:00,0.47,,,
Admin,2016-11-27 18:46:00,0.9,,,
Admin,2016-11-28 09:39:00,0.82,,,
Admin,2016-12-06 10:45:00,0.42,,,
Admin,2016-12-07 13:07:00,1.17,,,
Admin,2016-12-07 15:18:00,0.17,,,
Admin,2016-12-11 15:48:00,0.5,,,
Admin,2016-12-12 20:30:00,0.77,,,
Admin,2016-12-13 09:42:00,0.52,,,
Admin,2016-12-14 10:04:00,1.05,,,
Admin,2016-12-19 22:58:00,0.42,,,
Admin,2016-12-20 10:34:00,0.7,,,
Admin,2016-12-29 14:54:00,0.5,,,
Admin,2016-12-30 15:56:00,0.07,,,
Admin,2017-01-03 12:51:00,0.07,,,
Admin,2017-01-03 13:15:00,0.63,,,
Admin,2017-01-04 14:21:00,0.55,,,
Admin,2017-01-05 09:54:00,0.65,,,
Admin,2017-01-05 14:07:00,0.93,,,
Admin,2017-01-09 11:46:00,0.97,,,
Admin,2017-01-09 22:55:00,0.9,,,
Admin,2017-01-10 11:02:00,0.97,,,
Admin,2017-01-11 10:04:00,0.95,,,
Admin,2017-01-12 20:53:00,0.3,,,
Admin,2017-01-13 18:04:00,0.6,,,
Admin,2017-01-16 09:40:00,0.82,,,
Admin,2017-01-17 13:53:00,0.62,,,
Admin,2017-01-18 10:23:00,0.6,,,
Admin,2017-01-19 14:34:00,0.78,,,
Admin,2017-01-20 13:53:00,0.75,,,
Admin,2017-01-22 16:32:00,0.75,,,
Admin,2017-01-23 10:31:00,0.8,,,
Admin,2017-01-24 09:27:00,0.52,,,
Admin,2017-01-25 23:04:00,0.2,,,
Admin,2017-01-28 18:38:00,0.48,,,
Admin,2017-01-30 10:01:00,0.7,,,
Admin,2017-01-31 18:38:00,0.23,,,
Admin,2017-02-03 10:19:00,0.33,,,
Admin,2017-02-04 13:38:00,0.43,,,
Admin,2017-02-06 09:31:00,1.45,,,
Admin,2017-02-07 12:59:00,0.15,,,
Admin,2017-02-08 21:38:00,0.45,,,
Admin,2017-02-09 10:38:00,1.0,,,
Admin,2017-02-10 17:05:00,0.45,,,
Admin,2017-02-13 21:57:00,0.67,,,
Admin,2017-02-14 09:37:00,1.0,,,
Admin,2017-02-15 09:42:00,0.52,,,
Admin,2017-02-16 08:49:00,0.33,,,
Admin,2017-02-17 18:40:00,0.53,,,
Admin,2017-02-20 11:02:00,0.5,,,
Admin,2017-02-22 10:57:00,0.47,,,
Admin,2017-02-23 10:53:00,0.43,,,
Admin,2017-02-25 15:26:00,2.22,,,
Admin,2017-02-27 11:28:00,0.65,,,
Admin,2017-02-28 14:00:00,0.63,,,
Admin,2017-03-01 14:44:00,0.52,,,
Admin,2017-03-03 12:57:00,0.5,,,
Admin,2017-03-06 14:11:00,5.38,,,
Admin,2017-03-07 09:32:00,0.5,,,
Admin,2017-03-08 09:59:00,0.73,,,
Admin,2017-03-09 16:48:00,1.02,,,
Admin,2017-03-10 10:10:00,0.83,,,
Admin,2017-03-13 09:20:00,0.98,,,
Admin,2017-03-14 14:54:00,0.32,,,
Admin,2017-03-16 21:07:00,0.33,,,
Admin,2017-03-19 12:45:00,0.12,,,
Admin,2017-03-19 13:58:00,0.98,,,
Admin,2017-03-21 17:26:00,1.98,,,
Admin,2017-03-23 09:44:00,0.68,,,
Admin,2017-03-24 10:53:00,0.45,,,
Admin,2017-03-27 13:26:00,0.48,,,
Admin,2017-03-29 22:08:00,0.53,,,
Admin,2017-03-31 17:38:00,0.58,,,
Admin,2017-04-03 19:11:00,0.38,,,
Admin,2017-04-04 20:10:00,0.28,,,
Admin,2017-04-05 20:27:00,0.5,,,
Admin,2017-04-06 19:57:00,0.37,,,
Admin,2017-04-11 09:49:00,0.33,,,
Admin,2017-04-13 23:12:00,0.27,,,
Admin,2017-04-14 18:52:00,0.23,,,
Admin,2017-04-17 20:12:00,0.72,,,
Admin,2017-04-20 16:35:00,0.53,,,
Admin,2017-04-21 11:36:00,0.57,,,
Admin,2017-04-24 22:30:00,0.38,,,
Admin,2017-04-25 17:23:00,0.55,,,
Admin,2017-04-26 11:28:00,1.3,,,
Admin,2017-04-27 22:09:00,0.5,,,
Admin,2017-05-01 21:44:00,0.78,,,
Admin,2017-05-03 20:40:00,0.63,,,
Admin,2017-05-04 17:57:00,5.0,,,
Admin,2017-05-05 09:59:00,0.43,,,
Admin,2017-05-05 12:45:00,0.8,,,
Admin,2017-05-08 09:00:00,1.0,,,
Admin,2017-05-08 14:59:00,0.08,,,
Admin,2017-05-09 22:30:00,0.68,,,
Admin,2017-05-10 18:12:00,0.25,,,
Admin,2017-05-11 09:56:00,0.37,,,
Admin,2017-05-15 21:44:00,0.67,,,
Admin,2017-05-17 00:07:00,0.4,,,
Admin,2017-05-18 22:12:00,0.28,,,
Admin,2017-05-19 16:41:00,0.48,,,
Admin,2017-05-22 11:42:00,0.45,,,
Admin,2017-05-22 13:20:00,0.82,,,
Admin,2017-05-23 11:42:00,1.13,,,
Admin,2017-05-24 23:05:00,0.72,,,
Admin,2017-05-26 20:02:00,0.15,,,
Admin,2017-05-30 11:31:00,0.52,,,
Admin,2017-05-31 08:45:00,0.9,,,
Admin,2017-06-02 18:13:00,0.5,,,
Admin,2017-06-05 22:37:00,0.5,,,
Admin,2017-06-06 17:25:00,0.55,,,
Admin,2017-06-10 09:25:00,0.13,,,
Admin,2017-06-12 16:04:00,0.45,,,
Admin,2017-06-13 21:54:00,0.15,,,
Admin,2017-06-13 22:42:00,0.37,,,
Admin,2017-06-14 23:39:00,1.08,,,
Admin,2017-06-22 20:39:00,0.75,,,
Admin,2017-06-26 14:19:00,0.97,,,
Admin,2017-06-27 22:46:00,0.58,,,
Admin,2017-06-28 23:15:00,0.98,,,
Admin,2017-06-30 13:24:00,0.78,,,
Admin,2017-07-02 16:57:00,0.92,,,
Admin,2017-07-06 20:52:00,1.33,,,
Admin,2017-07-08 13:06:00,1.38,,,
Admin,2017-07-10 16:51:00,0.35,,,
Admin,2017-07-11 11:22:00,0.23,,,
Admin,2017-07-11 23:31:00,0.4,,,
Admin,2017-07-14 19:07:00,0.55,,,
Admin,2017-07-18 09:35:00,0.73,,,
Admin,2017-07-19 22:08:00,0.93,,,
Admin,2017-07-21 15:57:00,0.5,,,
Admin,2017-07-23 13:06:00,1.62,,,
Admin,2017-07-24 21:44:00,0.5,,,
Admin,2017-07-26 22:25:00,0.55,,,
Admin,2017-07-27 22:40:00,0.68,,,
Admin,2017-07-31 17:16:00,0.85,,,
Admin,2017-08-01 23:30:00,0.23,,,
Admin,2017-08-04 22:56:00,0.62,,,
Admin,2017-08-07 20:40:00,0.47,,,
Admin,2017-08-08 21:30:00,0.42,,,
Admin,2017-08-11 22:23:00,0.62,,,
Admin,2017-08-16 20:08:00,0.32,,,
Admin,2017-08-23 17:52:00,0.38,,,
Admin,2017-08-24 23:04:00,1.08,,,
Admin,2017-08-28 22:35:00,0.5,,,
Admin,2017-08-30 19:25:00,0.5,,,
Admin,2017-09-05 11:14:00,0.73,,,
Admin,2017-09-07 20:43:00,0.97,,,
Admin,2017-09-11 19:15:00,0.62,,,
Admin,2017-09-19 18:51:00,1.08,,,
Admin,2017-09-20 20:38:00,0.7,,,
Admin,2017-09-25 20:15:00,0.47,,,
Admin,2017-09-28 13:08:00,0.5,,,
Admin,2017-10-03 19:22:00,0.58,,,
Admin,2017-10-08 15:40:00,0.47,,,
Admin,2017-10-11 20:47:00,0.42,,,
Admin,2017-10-12 19:33:00,0.93,,,
Admin,2017-10-16 15:30:00,2.07,,,
Admin,2017-10-20 17:31:00,1.2,,,
Admin,2017-10-23 10:43:00,0.22,,,
Admin,2017-10-23 11:43:00,2.18,,,
Admin,2017-10-23 22:14:00,0.25,,,
Admin,2017-10-25 12:42:00,0.15,,,
Admin,2017-10-25 19:20:00,0.0,,,
Admin,2017-10-26 22:52:00,0.52,,,
Admin,2017-10-27 17:52:00,0.72,,,
Admin,2017-10-30 18:14:00,0.15,,,
Admin,2017-11-01 11:32:00,1.0,,,
Admin,2017-11-03 18:16:00,0.43,,,
Admin,2017-11-07 11:04:00,1.2,,,
Admin,2017-11-09 23:07:00,0.58,,,
Admin,2017-11-13 14:20:00,1.12,,,
Admin,2017-11-14 11:23:00,0.3,,,
Admin,2017-11-14 11:46:00,0.65,,,
Admin,2017-11-15 19:49:00,0.48,,,
Admin,2017-11-17 23:55:00,0.6,,,
Admin,2017-11-20 18:19:00,0.05,,,
Admin,2017-11-20 22:37:00,0.3,,,
Admin,2017-11-21 23:21:00,0.32,,,
Admin,2017-11-22 21:37:00,0.57,,,
Admin,2017-11-25 19:03:00,0.6,,,
Admin,2017-11-27 20:20:00,0.13,,,
Admin,2017-11-27 21:14:00,0.2,,,
Admin,2017-11-29 22:49:00,0.52,,,
Admin,2017-11-30 23:20:00,0.5,,,
Admin,2017-12-01 22:06:00,0.22,,,
Admin,2017-12-02 23:48:00,0.6,,,
Admin,2017-12-04 19:30:00,0.53,,,
Admin,2017-12-05 22:35:00,1.32,,,
Admin,2017-12-07 17:42:00,1.52,,,
Admin,2017-12-09 12:22:00,0.7,,,
Admin,2017-12-13 23:25:00,0.22,,,
Admin,2017-12-18 17:59:00,0.37,,,
Admin,2017-12-19 23:55:00,0.53,,,
Admin,2017-12-21 17:14:00,0.18,,,
Admin,2017-12-27 15:31:00,0.48,,,
Admin,2018-01-03 11:20:00,1.5,,,
Admin,2018-01-04 22:27:00,0.63,,,
Admin,2018-01-08 14:13:00,0.87,,,
Admin,2018-01-09 23:15:00,0.7,,,
Admin,2018-01-10 20:54:00,0.25,,,
Admin,2018-01-15 15:12:00,0.77,,,
Admin,2018-01-17 10:41:00,0.57,,,
Admin,2018-01-17 22:00:00,0.58,,,
Admin,2018-01-18 22:47:00,0.2,,,
Admin,2018-01-19 17:03:00,1.1,,,
Admin,2018-01-21 21:19:00,0.65,,,
Admin,2018-01-25 10:36:00,0.82,,,
Admin,2018-01-25 23:10:00,0.15,,,
Admin,2018-01-29 21:51:00,0.62,,,
Admin,2018-01-30 12:56:00,0.47,,,
Admin,2018-01-31 13:13:00,0.93,,,
Admin,2018-02-01 12:16:00,0.4,,,
Admin,2018-02-01 17:50:00,0.97,,,
Admin,2018-02-03 01:09:00,0.35,,,
Admin,2018-02-06 12:45:00,0.27,,,
Admin,2018-02-06 18:10:00,0.17,,,
Admin,2018-02-06 18:20:00,0.13,,,
Admin,2018-02-06 20:14:00,0.32,,,
Admin,2018-02-12 14:30:00,0.77,,,
Admin,2018-02-17 08:40:00,0.38,,,
Admin,2018-02-19 15:06:00,1.28,,,
Admin,2018-02-28 14:07:00,0.67,,,
Admin,2018-03-02 12:52:00,0.8,,,
Admin,2018-03-05 22:00:00,1.53,,,
Admin,2018-03-06 10:34:00,0.88,,,
Admin,2018-03-12 13:24:00,0.9,,,
Admin,2018-03-15 17:00:00,0.02,,,
Admin,2018-03-19 11:56:00,0.93,,,
Admin,2018-03-22 13:39:00,0.33,,,
Admin,2018-03-22 15:02:00,0.65,,,
Admin,2018-03-27 21:37:00,0.23,,,
Admin,2018-03-27 22:18:00,0.1,,,
Admin,2018-03-28 22:02:00,0.38,,,
Admin,2018-04-04 20:18:00,0.7,,,
Admin,2018-04-09 21:53:00,0.5,,,
Admin,2018-04-13 22:35:00,0.12,,,
Admin,2018-04-17 12:48:00,0.3,,,
Admin,2018-04-20 23:40:00,0.22,,,
Admin,2018-04-21 18:48:00,0.15,,,
Admin,2018-04-26 12:16:00,1.77,,,
Admin,2018-04-26 14:59:00,0.83,,,
Admin,2018-04-27 18:33:00,0.2,,,
Admin,2018-05-04 09:56:00,0.93,,,
Admin,2018-05-08 21:52:00,0.13,,,
Admin,2018-05-11 18:11:00,0.07,,,
Admin,2018-05-16 11:30:00,0.48,,,
Admin,2018-05-19 19:40:00,0.3,,,
Admin,2018-05-19 20:17:00,0.08,,,
Admin,2018-05-22 08:22:00,0.93,,,
Admin,2018-05-27 11:08:00,0.43,,,
Admin,2018-06-04 17:46:00,0.28,,,
